-1.538191388,-0.015019718
-0.119885447,-0.603633895
-1.544189557,-0.303898437
0.300266144,-0.77723173
0.009354485,-0.538881916
-1.334243926,-0.115604309
0.475044891,0.784213838
0.593132637,1.232238998
0.413703695,-1.352058568
0.558409479,0.78831053
0.498550175,-0.789949004
0.356758086,-0.810386932
-1.861978252,-0.590713048
-1.619776711,-0.160766874
0.807792947,-0.733112941
1.627457752,0.627871635
-1.569935929,-0.084675669
1.025585607,0.89383302
0.24293461,-0.608825305
1.231302418,1.002621862
-1.965101304,-0.158862891
0.427950321,-0.703844318
-1.583068176,-0.194319225
-1.571959225,0.014134687
-0.981453733,0.061322854
-1.486378443,-0.574653104
0.987458284,0.691880533
1.286197209,1.281288207
0.858505955,0.955414815
0.190282856,-0.821129421
0.265610462,-0.04255239
-1.618978974,0.008623723
0.240701826,-0.526642092
1.15220993,0.439166935
-1.219678118,-0.258031299
0.334125327,-0.861177615
0.171310033,-0.756389648
-1.198283968,-0.737446646
-0.122459318,-0.456488791
1.512006975,0.888257407
1.103388657,0.923474787
1.309720948,0.590669887
0.199648758,1.148558887
0.814605152,0.84538972
-1.642273905,-0.422962063
0.012243507,-0.212478159
0.337091025,-0.746180649
0.47301054,0.727120747
0.34706626,1.230337567
-0.003932786,-0.972096939
-1.643031186,0.05276337
1.446496253,1.142170326
-1.930300869,-0.40026146
-2.372961354,-0.726336446
0.458601224,-1.060489534
0.489636102,-1.189283132
-1.02335902,-0.175205784
-1.327611072,-0.939635495
-1.509879085,-0.094736582
0.027230567,-0.798705492
1.016941198,1.264617009
0.47733527,-0.989847101
-1.277842237,-0.547415999
0.498988016,-0.623725903
1.060047314,0.868700077
1.002075013,1.382935117
1.311613935,0.628339559
1.134284427,1.183465417
1.276713462,0.966328781
-0.633428853,-0.977682513
0.126987789,-0.93142317
-1.345108122,-0.237542256
-0.531622775,-1.251535942
0.219599338,-0.90269938
-1.789974792,-0.121157484
1.231974726,-0.074537644
1.416353602,1.215517519
-1.902809761,-0.163897602
-0.22440081,-0.754542476
0.595594125,0.92414553
1.219307731,1.08175284
-1.994275355,-0.375877991
-1.278184742,-0.524545508
0.623526891,-1.014301081
0.140242513,-0.428266005
-0.161457126,-1.163597311
-1.747958655,-0.060331009
-1.166597913,0.090239302
0.41110408,-0.808424899
1.147571682,0.778045282
-1.655907483,-0.401054459
-1.153068655,0.008586993
0.608921215,0.689748334
-0.084341376,-0.976152564
0.19170053,-0.423314378
0.296631617,-1.133573994
-1.368936277,-0.250521245
-0.080378071,-0.567841545
0.356950114,-1.150644085
0.024821794,-0.635948285
-1.490755576,-0.248250699
-1.408587996,0.256354305
-1.982746259,-0.545844747
